Date,Spot,Storage,HDD,CDD
2015-09-15,2.74,3396.0,1,4
2015-09-16,2.69,3411.0,1,5
2015-09-17,2.69,3426.0,1,6
2015-09-18,2.69,3441.0,1,7
2015-09-19,2.663333333333333,3454.714285714286,1,6
2015-09-20,2.6366666666666667,3468.4285714285716,2,6
2015-09-21,2.61,3482.1428571428573,2,5
2015-09-22,2.61,3495.8571428571427,2,5
2015-09-23,2.62,3509.5714285714284,1,5
2015-09-24,2.62,3523.285714285714,1,5
2015-09-25,2.6,3537.0,1,5
2015-09-26,2.62,3550.8571428571427,1,5
2015-09-27,2.64,3564.714285714286,2,5
2015-09-28,2.66,3578.5714285714284,1,6
2015-09-29,2.57,3592.4285714285716,1,6
2015-09-30,2.47,3606.285714285714,2,6
2015-10-01,2.37,3620.1428571428573,5,4
2015-10-02,2.37,3634.0,7,2
2015-10-03,2.36,3647.8571428571427,9,2
2015-10-04,2.35,3661.714285714286,7,1
2015-10-05,2.34,3675.5714285714284,5,1
2015-10-06,2.35,3689.4285714285716,4,2
2015-10-07,2.35,3703.285714285714,3,3
2015-10-08,2.35,3717.1428571428573,3,4
2015-10-09,2.49,3731.0,3,4
2015-10-10,2.486666666666667,3742.714285714286,5,4
2015-10-11,2.4833333333333334,3754.4285714285716,4,3
2015-10-12,2.48,3766.1428571428573,3,4
2015-10-13,2.47,3777.8571428571427,4,4
2015-10-14,2.47,3789.5714285714284,5,3
2015-10-15,2.54,3801.285714285714,7,3
2015-10-16,2.42,3813.0,8,2
2015-10-17,2.4233333333333333,3821.8571428571427,12,2
2015-10-18,2.4266666666666667,3830.714285714286,13,1
2015-10-19,2.43,3839.5714285714284,12,1
2015-10-20,2.46,3848.4285714285716,7,1
2015-10-21,2.37,3857.285714285714,5,2
2015-10-22,2.37,3866.1428571428573,5,2
2015-10-23,2.28,3875.0,7,2
2015-10-24,2.2466666666666666,3883.0,8,2
2015-10-25,2.2133333333333334,3891.0,8,1
2015-10-26,2.18,3899.0,10,1
2015-10-27,2.14,3907.0,11,1
2015-10-28,2.14,3915.0,8,2
2015-10-29,2.15,3923.0,8,1
2015-10-30,1.98,3931.0,11,1
2015-10-31,1.96,3938.714285714286,12,2
2015-11-01,1.94,3946.4285714285716,8,1
2015-11-02,1.92,3954.1428571428573,7,1
2015-11-03,1.92,3961.8571428571427,8,1
2015-11-04,2.04,3969.5714285714284,8,1
2015-11-05,2.04,3977.285714285714,7,2
2015-11-06,2.19,3985.0,7,2
2015-11-07,2.19,3987.1428571428573,10,2
2015-11-08,2.19,3989.285714285714,14,1
2015-11-09,2.19,3991.4285714285716,16,1
2015-11-10,2.14,3993.5714285714284,14,1
2015-11-11,2.13,3995.714285714286,13,1
2015-11-12,2.05,3997.8571428571427,13,1
2015-11-13,2.02,4000.0,14,1
2015-11-14,2.02,4001.285714285714,16,0
2015-11-15,2.02,4002.5714285714284,15,0
2015-11-16,2.02,4003.8571428571427,14,1
2015-11-17,2.05,4005.1428571428573,14,1
2015-11-18,2.1,4006.4285714285716,12,1
2015-11-19,2.1,4007.714285714286,12,1
2015-11-20,2.18,4009.0,15,1
2015-11-21,2.18,4001.4285714285716,19,1
2015-11-22,2.18,3993.8571428571427,22,1
2015-11-23,2.18,3986.285714285714,24,0
2015-11-24,2.14,3978.714285714286,22,0
2015-11-25,2.14,3971.1428571428573,19,0
2015-11-26,2.14,3963.5714285714284,16,1
2015-11-27,2.14,3956.0,16,1
2015-11-28,2.13,3945.1428571428573,19,0
2015-11-29,2.12,3934.285714285714,22,0
2015-11-30,2.11,3923.4285714285716,22,0
2015-12-01,2.11,3912.5714285714284,20,1
2015-12-02,2.19,3901.714285714286,19,1
2015-12-03,2.14,3890.8571428571427,20,0
2015-12-04,2.1,3880.0,21,0
2015-12-05,2.086666666666667,3875.1428571428573,21,0
2015-12-06,2.0733333333333333,3870.285714285714,20,0
2015-12-07,2.06,3865.4285714285716,19,0
2015-12-08,2.01,3860.5714285714284,18,0
2015-12-09,2.0,3855.714285714286,16,0
2015-12-10,1.95,3850.8571428571427,14,0
2015-12-11,1.79,3846.0,13,1
2015-12-12,1.76,3841.4285714285716,12,1
2015-12-13,1.73,3836.8571428571427,12,1
2015-12-14,1.7,3832.285714285714,13,1
2015-12-15,1.66,3827.714285714286,16,1
2015-12-16,1.7,3823.1428571428573,19,1
2015-12-17,1.79,3818.5714285714284,21,1
2015-12-18,1.74,3814.0,23,0
2015-12-19,1.7466666666666666,3805.714285714286,27,0
2015-12-20,1.7533333333333334,3797.4285714285716,24,0
2015-12-21,1.76,3789.1428571428573,20,0
2015-12-22,1.73,3780.8571428571427,15,1
2015-12-23,1.63,3772.5714285714284,12,1
2015-12-24,1.63,3764.285714285714,13,1
2015-12-25,1.63,3756.0,15,2
2015-12-26,1.7899999999999998,3739.8571428571427,17,2
2015-12-27,1.95,3723.714285714286,17,2
2015-12-28,2.11,3707.5714285714284,23,1
2015-12-29,2.39,3691.4285714285716,24,1
2015-12-30,2.28,3675.285714285714,24,1
2015-12-31,2.28,3659.1428571428573,24,1
2016-01-01,2.28,3643.0,27,1
2016-01-02,2.3166666666666664,3619.0,28,0
2016-01-03,2.3533333333333335,3595.0,27,0
2016-01-04,2.39,3571.0,30,0
2016-01-05,2.33,3547.0,33,0
2016-01-06,2.37,3523.0,30,0
2016-01-07,2.35,3499.0,26,0
2016-01-08,2.47,3475.0,24,0
2016-01-09,2.4933333333333336,3449.5714285714284,23,0
2016-01-10,2.5166666666666666,3424.1428571428573,26,0
2016-01-11,2.54,3398.714285714286,33,0
2016-01-12,2.4,3373.285714285714,32,0
2016-01-13,2.28,3347.8571428571427,32,0
2016-01-14,2.21,3322.4285714285716,27,0
2016-01-15,2.18,3297.0,24,0
2016-01-16,2.18,3266.8571428571427,25,0
2016-01-17,2.18,3236.714285714286,30,0
2016-01-18,2.18,3206.5714285714284,36,0
2016-01-19,2.23,3176.4285714285716,36,0
2016-01-20,2.18,3146.285714285714,33,0
2016-01-21,2.22,3116.1428571428573,30,0
2016-01-22,2.21,3086.0,31,0
2016-01-23,2.1933333333333334,3064.285714285714,31,0
2016-01-24,2.1766666666666667,3042.5714285714284,30,0
2016-01-25,2.16,3020.8571428571427,27,0
2016-01-26,2.26,2999.1428571428573,24,0
2016-01-27,2.26,2977.4285714285716,24,0
2016-01-28,2.15,2955.714285714286,25,0
2016-01-29,2.28,2934.0,24,0
2016-01-30,2.28,2924.0,21,0
2016-01-31,2.28,2914.0,18,0
2016-02-01,2.28,2904.0,18,0
2016-02-02,2.07,2894.0,20,0
2016-02-03,2.06,2884.0,21,1
2016-02-04,2.07,2874.0,23,0
2016-02-05,2.08,2864.0,27,0
2016-02-06,2.13,2840.714285714286,26,0
2016-02-07,2.18,2817.4285714285716,23,0
2016-02-08,2.23,2794.1428571428573,24,0
2016-02-09,2.17,2770.8571428571427,27,0
2016-02-10,2.16,2747.5714285714284,29,0
2016-02-11,2.15,2724.285714285714,29,0
2016-02-12,2.08,2701.0,29,0
2016-02-13,2.08,2684.285714285714,32,0
2016-02-14,2.08,2667.5714285714284,34,0
2016-02-15,2.08,2650.8571428571427,26,0
2016-02-16,1.95,2634.1428571428573,21,0
2016-02-17,1.93,2617.4285714285716,21,0
2016-02-18,1.89,2600.714285714286,22,0
2016-02-19,1.83,2584.0,19,0
2016-02-20,1.84,2577.1428571428573,14,0
2016-02-21,1.85,2570.285714285714,15,0
2016-02-22,1.86,2563.4285714285716,18,0
2016-02-23,1.85,2556.5714285714284,19,0
2016-02-24,1.85,2549.714285714286,17,0
2016-02-25,1.78,2542.8571428571427,19,0
2016-02-26,1.78,2536.0,23,0
2016-02-27,1.7266666666666668,2527.8571428571427,21,0
2016-02-28,1.6733333333333333,2519.714285714286,15,0
2016-02-29,1.62,2511.5714285714284,14,0
2016-03-01,1.57,2503.4285714285716,17,0
2016-03-02,1.6,2495.285714285714,20,0
2016-03-03,1.59,2487.1428571428573,23,0
2016-03-04,1.49,2479.0,22,0
2016-03-05,1.5133333333333334,2478.8571428571427,21,0
2016-03-06,1.5366666666666666,2478.714285714286,18,0
2016-03-07,1.56,2478.5714285714284,15,0
2016-03-08,1.6,2478.4285714285716,10,1
2016-03-09,1.61,2478.285714285714,9,1
2016-03-10,1.72,2478.1428571428573,8,1
2016-03-11,1.74,2478.0,10,1
2016-03-12,1.72,2480.1428571428573,12,1
2016-03-13,1.7,2482.285714285714,11,1
2016-03-14,1.68,2484.4285714285716,10,1
2016-03-15,1.81,2486.5714285714284,10,2
2016-03-16,1.77,2488.714285714286,9,1
2016-03-17,1.84,2490.8571428571427,11,1
2016-03-18,1.84,2493.0,14,1
2016-03-19,1.8233333333333335,2489.4285714285716,18,0
2016-03-20,1.8066666666666666,2485.8571428571427,20,1
2016-03-21,1.79,2482.285714285714,20,0
2016-03-22,1.79,2478.714285714286,16,0
2016-03-23,1.79,2475.1428571428573,12,0
2016-03-24,1.78,2471.5714285714284,12,0
2016-03-25,1.78,2468.0,14,0
2016-03-26,1.78,2469.714285714286,15,1
2016-03-27,1.78,2471.4285714285716,13,1
2016-03-28,1.78,2473.1428571428573,13,1
2016-03-29,1.77,2474.8571428571427,15,1
2016-03-30,1.87,2476.5714285714284,13,1
2016-03-31,1.98,2478.285714285714,10,2
2016-04-01,1.88,2480.0,9,1
2016-04-02,1.9066666666666665,2479.5714285714284,13,1
2016-04-03,1.9333333333333333,2479.1428571428573,15,0
2016-04-04,1.96,2478.714285714286,14,0
2016-04-05,1.96,2478.285714285714,16,0
2016-04-06,1.91,2477.8571428571427,15,1
2016-04-07,1.96,2477.4285714285716,12,1
2016-04-08,1.99,2477.0,15,0
2016-04-09,1.96,2478.0,18,0
2016-04-10,1.93,2479.0,16,0
2016-04-11,1.9,2480.0,12,1
2016-04-12,1.97,2481.0,12,1
2016-04-13,2.01,2482.0,13,1
2016-04-14,1.93,2483.0,11,1
2016-04-15,1.71,2484.0,10,1
2016-04-16,1.7266666666666666,2494.4285714285716,8,1
2016-04-17,1.7433333333333334,2504.8571428571427,6,1
2016-04-18,1.76,2515.285714285714,4,1
2016-04-19,1.94,2525.714285714286,5,1
2016-04-20,1.94,2536.1428571428573,5,1
2016-04-21,1.96,2546.5714285714284,5,1
2016-04-22,1.92,2557.0,5,1
2016-04-23,1.9366666666666665,2566.714285714286,6,1
2016-04-24,1.9533333333333334,2576.4285714285716,8,1
2016-04-25,1.97,2586.1428571428573,6,2
2016-04-26,1.97,2595.8571428571427,7,3
2016-04-27,1.88,2605.5714285714284,9,2
2016-04-28,1.88,2615.285714285714,10,3
2016-04-29,1.89,2625.0,10,3
2016-04-30,1.8966666666666665,2633.0,9,2
2016-05-01,1.9033333333333333,2641.0,8,2
2016-05-02,1.91,2649.0,7,2
2016-05-03,1.94,2657.0,7,2
2016-05-04,2.03,2665.0,8,1
2016-05-05,2.05,2673.0,9,1
2016-05-06,1.86,2681.0,7,1
2016-05-07,1.91,2691.4285714285716,6,1
2016-05-08,1.96,2701.8571428571427,6,1
2016-05-09,2.01,2712.285714285714,6,2
2016-05-10,2.01,2722.714285714286,6,3
2016-05-11,2.01,2733.1428571428573,4,4
2016-05-12,2.01,2743.5714285714284,2,4
2016-05-13,1.96,2754.0,3,3
2016-05-14,1.9433333333333334,2764.1428571428573,7,2
2016-05-15,1.9266666666666665,2774.285714285714,10,1
2016-05-16,1.91,2784.4285714285716,9,2
2016-05-17,1.97,2794.5714285714284,7,2
2016-05-18,1.91,2804.714285714286,6,2
2016-05-19,1.83,2814.8571428571427,5,2
2016-05-20,1.81,2825.0,5,2
2016-05-21,1.86,2836.714285714286,5,3
2016-05-22,1.91,2848.4285714285716,4,3
2016-05-23,1.96,2860.1428571428573,3,2
2016-05-24,1.91,2871.8571428571427,2,4
2016-05-25,1.77,2883.5714285714284,2,5
2016-05-26,1.77,2895.285714285714,1,6
2016-05-27,1.77,2907.0,1,7
2016-05-28,1.77,2916.285714285714,1,8
2016-05-29,1.77,2925.5714285714284,1,7
2016-05-30,1.77,2934.8571428571427,1,7
2016-05-31,2.12,2944.1428571428573,1,8
2016-06-01,2.25,2953.4285714285716,0,7
2016-06-02,2.3,2962.714285714286,1,7
2016-06-03,2.31,2972.0,0,8
2016-06-04,2.3133333333333335,2981.8571428571427,0,8
2016-06-05,2.3166666666666664,2991.714285714286,0,8
2016-06-06,2.32,3001.5714285714284,0,8
2016-06-07,2.32,3011.4285714285716,1,7
2016-06-08,2.36,3021.285714285714,2,6
2016-06-09,2.34,3031.1428571428573,2,5
2016-06-10,2.46,3041.0,1,7
2016-06-11,2.4899999999999998,3049.8571428571427,1,9
2016-06-12,2.52,3058.714285714286,1,9
2016-06-13,2.55,3067.5714285714284,1,7
2016-06-14,2.55,3076.4285714285716,1,8
2016-06-15,2.62,3085.285714285714,1,9
2016-06-16,2.62,3094.1428571428573,1,9
2016-06-17,2.59,3103.0,1,9
2016-06-18,2.64,3108.285714285714,1,9
2016-06-19,2.69,3113.5714285714284,0,10
2016-06-20,2.74,3118.8571428571427,0,11
2016-06-21,2.79,3124.1428571428573,0,11
2016-06-22,2.82,3129.4285714285716,0,10
2016-06-23,2.69,3134.714285714286,0,10
2016-06-24,2.71,3140.0,0,10
2016-06-25,2.736666666666667,3145.5714285714284,0,11
2016-06-26,2.763333333333333,3151.1428571428573,0,12
2016-06-27,2.79,3156.714285714286,0,12
2016-06-28,2.89,3162.285714285714,0,11
2016-06-29,2.94,3167.8571428571427,0,9
2016-06-30,2.94,3173.4285714285716,0,9
2016-07-01,2.89,3179.0,0,9
2016-07-02,2.89,3188.1428571428573,0,8
2016-07-03,2.89,3197.285714285714,0,8
2016-07-04,2.89,3206.4285714285716,0,9
2016-07-05,2.82,3215.5714285714284,0,12
2016-07-06,2.82,3224.714285714286,0,13
2016-07-07,2.78,3233.8571428571427,0,13
2016-07-08,2.8,3243.0,0,13
2016-07-09,2.8266666666666667,3247.8571428571427,0,11
2016-07-10,2.853333333333333,3252.714285714286,0,10
2016-07-11,2.88,3257.5714285714284,0,10
2016-07-12,2.88,3262.4285714285716,0,11
2016-07-13,2.81,3267.285714285714,0,13
2016-07-14,2.79,3272.1428571428573,0,13
2016-07-15,2.7,3277.0,0,12
2016-07-16,2.7433333333333336,3279.4285714285716,0,11
2016-07-17,2.7866666666666666,3281.8571428571427,0,12
2016-07-18,2.83,3284.285714285714,0,13
2016-07-19,2.83,3286.714285714286,0,12
2016-07-20,2.76,3289.1428571428573,0,12
2016-07-21,2.76,3291.5714285714284,0,14
2016-07-22,2.8,3294.0,0,15
2016-07-23,2.8,3293.1428571428573,0,16
2016-07-24,2.8,3292.285714285714,0,15
2016-07-25,2.8,3291.4285714285716,0,15
2016-07-26,2.84,3290.5714285714284,0,14
2016-07-27,2.84,3289.714285714286,0,14
2016-07-28,2.79,3288.8571428571427,0,14
2016-07-29,2.97,3288.0,0,13
2016-07-30,2.97,3292.1428571428573,0,13
2016-07-31,2.97,3296.285714285714,0,12
2016-08-01,2.97,3300.4285714285716,0,12
2016-08-02,2.79,3304.5714285714284,0,12
2016-08-03,2.89,3308.714285714286,0,12
2016-08-04,2.89,3312.8571428571427,0,12
2016-08-05,2.88,3317.0,0,12
2016-08-06,2.87,3320.1428571428573,0,12
2016-08-07,2.86,3323.285714285714,0,11
2016-08-08,2.85,3326.4285714285716,0,11
2016-08-09,2.85,3329.5714285714284,0,12
2016-08-10,2.76,3332.714285714286,0,13
2016-08-11,2.7,3335.8571428571427,0,14
2016-08-12,2.7,3339.0,0,14
2016-08-13,2.716666666666667,3340.5714285714284,0,14
2016-08-14,2.7333333333333334,3342.1428571428573,0,13
2016-08-15,2.75,3343.714285714286,0,12
2016-08-16,2.75,3345.285714285714,0,13
2016-08-17,2.76,3346.8571428571427,0,13
2016-08-18,2.75,3348.4285714285716,0,12
2016-08-19,2.67,3350.0,0,12
2016-08-20,2.6966666666666668,3357.285714285714,0,11
2016-08-21,2.723333333333333,3364.5714285714284,0,10
2016-08-22,2.75,3371.8571428571427,0,9
2016-08-23,2.75,3379.1428571428573,0,9
2016-08-24,2.82,3386.4285714285716,0,10
2016-08-25,2.89,3393.714285714286,0,11
2016-08-26,2.91,3401.0,0,11
2016-08-27,2.93,3406.1428571428573,0,11
2016-08-28,2.95,3411.285714285714,0,12
2016-08-29,2.97,3416.4285714285716,0,12
2016-08-30,2.95,3421.5714285714284,0,11
2016-08-31,2.95,3426.714285714286,0,11
2016-09-01,2.95,3431.8571428571427,0,9
2016-09-02,2.88,3437.0,0,7
2016-09-03,2.88,3445.8571428571427,0,7
2016-09-04,2.88,3454.714285714286,0,8
2016-09-05,2.88,3463.5714285714284,0,9
2016-09-06,2.88,3472.4285714285716,0,10
2016-09-07,2.77,3481.285714285714,0,11
2016-09-08,2.88,3490.1428571428573,0,12
2016-09-09,2.93,3499.0,0,12
2016-09-10,2.966666666666667,3506.4285714285716,0,11
2016-09-11,3.0033333333333334,3513.8571428571427,0,9
2016-09-12,3.04,3521.285714285714,1,7
2016-09-13,3.04,3528.714285714286,1,7
2016-09-14,3.07,3536.1428571428573,1,8
2016-09-15,2.98,3543.5714285714284,1,7
2016-09-16,2.97,3551.0,1,7
2016-09-17,2.98,3558.0,1,8
2016-09-18,2.99,3565.0,0,9
2016-09-19,3.0,3572.0,0,10
2016-09-20,3.12,3579.0,0,10
2016-09-21,3.19,3586.0,1,9
2016-09-22,3.18,3593.0,1,8
2016-09-23,3.06,3600.0,1,8
2016-09-24,3.06,3611.4285714285716,1,7
2016-09-25,3.06,3622.8571428571427,1,7
2016-09-26,3.06,3634.285714285714,2,6
2016-09-27,3.09,3645.714285714286,1,5
2016-09-28,3.07,3657.1428571428573,2,5
2016-09-29,2.98,3668.5714285714284,2,4
2016-09-30,2.84,3680.0,2,3
2016-10-01,2.84,3691.285714285714,2,3
2016-10-02,2.84,3702.5714285714284,2,3
2016-10-03,2.84,3713.8571428571427,2,4
2016-10-04,2.83,3725.1428571428573,2,4
2016-10-05,2.83,3736.4285714285716,2,4
2016-10-06,3.04,3747.714285714286,2,5
2016-10-07,3.02,3759.0,2,4
2016-10-08,3.0733333333333333,3770.0,3,4
2016-10-09,3.126666666666667,3781.0,4,3
2016-10-10,3.18,3792.0,4,2
2016-10-11,3.17,3803.0,4,2
2016-10-12,3.17,3814.0,4,3
2016-10-13,3.16,3825.0,5,2
2016-10-14,3.18,3836.0,5,2
2016-10-15,3.19,3846.4285714285716,4,3
2016-10-16,3.2,3856.8571428571427,3,4
2016-10-17,3.21,3867.285714285714,2,6
2016-10-18,3.25,3877.714285714286,2,7
2016-10-19,3.18,3888.1428571428573,3,5
2016-10-20,3.12,3898.5714285714284,5,4
2016-10-21,2.92,3909.0,6,2
2016-10-22,2.873333333333333,3916.714285714286,10,1
2016-10-23,2.8266666666666667,3924.4285714285716,8,1
2016-10-24,2.78,3932.1428571428573,8,1
2016-10-25,2.69,3939.8571428571427,11,1
2016-10-26,2.69,3947.5714285714284,11,1
2016-10-27,2.72,3955.285714285714,10,2
2016-10-28,2.72,3963.0,8,2
2016-10-29,2.7633333333333336,3970.714285714286,6,2
2016-10-30,2.8066666666666666,3978.4285714285716,6,2
2016-10-31,2.85,3986.1428571428573,9,2
2016-11-01,2.53,3993.8571428571427,8,2
2016-11-02,2.53,4001.5714285714284,6,2
2016-11-03,2.41,4009.285714285714,5,2
2016-11-04,2.2,4017.0,8,2
2016-11-05,2.256666666666667,4021.285714285714,10,1
2016-11-06,2.3133333333333335,4025.5714285714284,10,1
2016-11-07,2.37,4029.8571428571427,10,1
2016-11-08,2.34,4034.1428571428573,10,1
2016-11-09,2.22,4038.4285714285716,11,1
2016-11-10,2.08,4042.714285714286,12,1
2016-11-11,2.08,4047.0,12,0
2016-11-12,2.14,4046.714285714286,16,0
2016-11-13,2.1999999999999997,4046.4285714285716,14,0
2016-11-14,2.26,4046.1428571428573,13,0
2016-11-15,2.49,4045.8571428571427,12,0
2016-11-16,2.49,4045.5714285714284,12,0
2016-11-17,2.37,4045.285714285714,12,0
2016-11-18,2.6,4045.0,11,1
2016-11-19,2.67,4037.8571428571427,17,0
2016-11-20,2.74,4030.714285714286,22,0
2016-11-21,2.81,4023.5714285714284,22,0
2016-11-22,2.73,4016.4285714285716,21,0
2016-11-23,2.76,4009.285714285714,20,0
2016-11-24,2.76,4002.1428571428573,18,0
2016-11-25,2.76,3995.0,16,0
2016-11-26,2.8266666666666667,3989.0,18,0
2016-11-27,2.893333333333333,3983.0,20,0
2016-11-28,2.96,3977.0,18,0
2016-11-29,3.02,3971.0,15,1
2016-11-30,3.32,3965.0,15,1
2016-12-01,3.32,3959.0,19,0
2016-12-02,3.44,3953.0,22,0
2016-12-03,3.44,3932.0,22,0
2016-12-04,3.44,3911.0,22,0
2016-12-05,3.44,3890.0,22,1
2016-12-06,3.75,3869.0,23,1
2016-12-07,3.8,3848.0,25,0
2016-12-08,3.68,3827.0,28,0
2016-12-09,3.75,3806.0,30,0
2016-12-10,3.7,3776.1428571428573,30,0
2016-12-11,3.65,3746.285714285714,26,0
2016-12-12,3.6,3716.4285714285716,24,0
2016-12-13,3.65,3686.5714285714284,25,1
2016-12-14,3.55,3656.714285714286,27,0
2016-12-15,3.56,3626.8571428571427,32,0
2016-12-16,3.51,3597.0,32,0
2016-12-17,3.523333333333333,3563.1428571428573,28,1
2016-12-18,3.5366666666666666,3529.285714285714,30,1
2016-12-19,3.55,3495.4285714285716,36,1
2016-12-20,3.39,3461.5714285714284,31,0
2016-12-21,3.5,3427.714285714286,26,0
2016-12-22,3.5,3393.857142857143,23,0
2016-12-23,3.6,3360.0,23,0
2016-12-24,3.6,3353.0,21,1
2016-12-25,3.6,3346.0,19,1
2016-12-26,3.6,3339.0,19,1
2016-12-27,3.7,3332.0,19,1
2016-12-28,3.7,3325.0,21,1
2016-12-29,3.71,3318.0,21,1
2016-12-30,3.71,3311.0,25,0
2016-12-31,3.71,3289.4285714285716,26,0
2017-01-01,3.71,3267.8571428571427,24,0
2017-01-02,3.71,3246.285714285714,23,1
2017-01-03,3.41,3224.714285714286,21,1
2017-01-04,3.42,3203.1428571428573,26,0
2017-01-05,3.42,3181.5714285714284,33,0
2017-01-06,3.38,3160.0,38,0
2017-01-07,3.3,3125.285714285714,40,0
2017-01-08,3.22,3090.5714285714284,39,0
2017-01-09,3.14,3055.8571428571427,34,0
2017-01-10,3.21,3021.1428571428573,25,0
2017-01-11,3.27,2986.4285714285716,20,0
2017-01-12,3.36,2951.714285714286,18,1
2017-01-13,3.36,2917.0,23,1
2017-01-14,3.36,2900.0,26,0
2017-01-15,3.36,2883.0,25,0
2017-01-16,3.36,2866.0,23,0
2017-01-17,3.37,2849.0,21,0
2017-01-18,3.26,2832.0,20,0
2017-01-19,3.25,2815.0,19,0
2017-01-20,3.23,2798.0,18,0
2017-01-21,3.2066666666666666,2785.5714285714284,16,1
2017-01-22,3.1833333333333336,2773.1428571428573,17,1
2017-01-23,3.16,2760.714285714286,19,0
2017-01-24,3.16,2748.285714285714,21,0
2017-01-25,3.26,2735.8571428571427,21,0
2017-01-26,3.44,2723.4285714285716,23,0
2017-01-27,3.31,2711.0,27,0
2017-01-28,3.2800000000000002,2689.285714285714,27,0
2017-01-29,3.25,2667.5714285714284,26,0
2017-01-30,3.22,2645.8571428571427,25,0
2017-01-31,3.0,2624.1428571428573,24,0
2017-02-01,3.15,2602.4285714285716,22,0
2017-02-02,3.13,2580.714285714286,25,0
2017-02-03,3.13,2559.0,28,0
2017-02-04,3.06,2542.714285714286,29,0
2017-02-05,2.9899999999999998,2526.4285714285716,24,0
2017-02-06,2.92,2510.1428571428573,20,0
2017-02-07,3.03,2493.8571428571427,17,1
2017-02-08,3.05,2477.5714285714284,17,1
2017-02-09,3.11,2461.285714285714,24,0
2017-02-10,3.11,2445.0,24,0
2017-02-11,3.05,2432.285714285714,18,1
2017-02-12,2.99,2419.5714285714284,16,1
2017-02-13,2.93,2406.8571428571427,20,0
2017-02-14,2.85,2394.1428571428573,21,0
2017-02-15,2.95,2381.4285714285716,21,0
2017-02-16,2.88,2368.714285714286,23,0
2017-02-17,2.75,2356.0,19,0
2017-02-18,2.75,2357.0,15,0
2017-02-19,2.75,2358.0,13,1
2017-02-20,2.75,2359.0,14,0
2017-02-21,2.56,2360.0,14,0
2017-02-22,2.52,2361.0,12,0
2017-02-23,2.63,2362.0,12,1
2017-02-24,2.63,2363.0,13,1
2017-02-25,2.5666666666666664,2353.285714285714,18,0
2017-02-26,2.5033333333333334,2343.5714285714284,24,0
2017-02-27,2.44,2333.8571428571427,20,1
2017-02-28,2.54,2324.1428571428573,15,1
2017-03-01,2.54,2314.4285714285716,13,1
2017-03-02,2.59,2304.714285714286,20,0
2017-03-03,2.5,2295.0,24,0
2017-03-04,2.56,2287.4285714285716,25,0
2017-03-05,2.62,2279.8571428571427,22,0
2017-03-06,2.68,2272.285714285714,18,1
2017-03-07,2.68,2264.714285714286,15,1
2017-03-08,2.59,2257.1428571428573,13,0
2017-03-09,2.83,2249.5714285714284,13,1
2017-03-10,2.98,2242.0,19,1
2017-03-11,3.0,2220.5714285714284,25,0
2017-03-12,3.02,2199.1428571428573,25,0
2017-03-13,3.04,2177.714285714286,25,0
2017-03-14,3.02,2156.285714285714,25,0
2017-03-15,3.02,2134.8571428571427,27,0
2017-03-16,2.84,2113.4285714285716,23,0
2017-03-17,2.85,2092.0,19,1
2017-03-18,2.876666666666667,2085.8571428571427,17,1
2017-03-19,2.9033333333333333,2079.714285714286,15,1
2017-03-20,2.93,2073.5714285714284,14,1
2017-03-21,3.09,2067.4285714285716,12,1
2017-03-22,3.02,2061.285714285714,18,1
2017-03-23,2.93,2055.1428571428573,19,1
2017-03-24,2.97,2049.0,14,1
2017-03-25,2.96,2049.285714285714,11,1
2017-03-26,2.95,2049.5714285714284,13,1
2017-03-27,2.94,2049.8571428571427,11,1
2017-03-28,2.95,2050.1428571428573,11,2
2017-03-29,3.03,2050.4285714285716,11,1
2017-03-30,3.08,2050.714285714286,13,1
2017-03-31,3.13,2051.0,14,1
2017-04-01,3.13,2052.4285714285716,13,1
2017-04-02,3.13,2053.8571428571427,11,1
2017-04-03,3.13,2055.285714285714,10,1
2017-04-04,3.06,2056.714285714286,9,2
2017-04-05,3.22,2058.1428571428573,10,1
2017-04-06,3.23,2059.5714285714284,12,1
2017-04-07,3.23,2061.0,14,0
2017-04-08,3.203333333333333,2068.714285714286,13,0
2017-04-09,3.1766666666666667,2076.4285714285716,10,1
2017-04-10,3.15,2084.1428571428573,7,1
2017-04-11,3.11,2091.8571428571427,6,1
2017-04-12,2.97,2099.5714285714284,7,1
2017-04-13,3.0,2107.285714285714,8,1
2017-04-14,3.0,2115.0,8,2
2017-04-15,3.03,2125.5714285714284,5,2
2017-04-16,3.06,2136.1428571428573,3,3
2017-04-17,3.09,2146.714285714286,5,2
2017-04-18,3.11,2157.285714285714,6,2
2017-04-19,3.11,2167.8571428571427,7,2
2017-04-20,3.13,2178.4285714285716,5,3
2017-04-21,3.06,2189.0,7,3
2017-04-22,3.06,2198.5714285714284,9,2
2017-04-23,3.06,2208.1428571428573,9,1
2017-04-24,3.06,2217.714285714286,9,1
2017-04-25,2.99,2227.285714285714,7,1
2017-04-26,3.06,2236.8571428571427,5,2
2017-04-27,3.13,2246.4285714285716,6,2
2017-04-28,3.2,2256.0,6,3
2017-04-29,3.2,2262.4285714285716,6,5
2017-04-30,3.2,2268.8571428571427,7,3
2017-05-01,3.2,2275.285714285714,6,3
2017-05-02,3.13,2281.714285714286,6,2
2017-05-03,3.14,2288.1428571428573,7,2
2017-05-04,3.11,2294.5714285714284,8,2
2017-05-05,3.1,2301.0,7,1
2017-05-06,3.086666666666667,2310.714285714286,8,1
